customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST01825,Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,55.56,2333.52,Yes
CUST01826,Female,0,No,Yes,25,No,Fiber optic,Month-to-month,62.86,1571.5,Yes
CUST01827,Female,0,Yes,Yes,54,Yes,Fiber optic,Month-to-month,100.91,5449.139999999999,No
CUST01828,Female,0,No,Yes,47,Yes,DSL,Month-to-month,28.86,1356.42,No
CUST01829,Male,0,Yes,No,28,Yes,No,Month-to-month,58.65,1642.2,No
CUST01830,Female,0,No,Yes,26,Yes,DSL,Two year,28.57,742.82,No
CUST01831,Male,0,Yes,No,17,No,Fiber optic,One year,33.93,,No
CUST01832,Female,0,Yes,No,59,Yes,DSL,Two year,20.46,1207.14,Yes
CUST01833,Male,0,Yes,No,68,No,Fiber optic,One year,20.95,1424.6,No
CUST01834,Female,1,Yes,Yes,20,No,No,Two year,58.03,1160.6,No
CUST01835,Female,0,Yes,No,23,Yes,Fiber optic,Two year,100.92,2321.16,Yes
CUST01836,Female,1,No,No,2,Yes,DSL,Two year,78.7,157.4,No
CUST01837,Female,0,No,No,61,Yes,No,Month-to-month,83.49,5092.889999999999,No
CUST01838,Female,0,Yes,Yes,1,Yes,Fiber optic,One year,71.92,71.92,No
CUST01839,Male,0,No,No,65,No,Fiber optic,Month-to-month,101.98,6628.7,No
CUST01840,Female,1,No,No,41,No,No,Month-to-month,108.04,4429.64,No
CUST01841,Female,0,No,No,33,No,DSL,Two year,104.97,3464.0099999999998,Yes
CUST01842,Female,0,No,No,41,No,No,One year,101.21,4149.61,Yes
CUST01843,Male,0,No,Yes,19,Yes,DSL,One year,38.27,727.1300000000001,No
CUST01844,Female,0,No,Yes,67,No,Fiber optic,One year,79.39,5319.13,Yes
CUST01845,Male,0,Yes,No,44,Yes,Fiber optic,One year,78.22,3441.68,No
CUST01846,Female,0,No,No,41,Yes,No,Month-to-month,72.79,2984.3900000000003,No
CUST01847,Female,0,No,No,46,No,Fiber optic,Month-to-month,68.08,3131.68,No
CUST01848,Male,0,No,No,4,No,No,One year,28.92,115.68,Yes
CUST01849,Female,0,Yes,Yes,48,No,Fiber optic,Month-to-month,30.22,1450.56,Yes
CUST01850,Male,0,No,Yes,36,No,Fiber optic,One year,110.23,3968.28,No
CUST01851,Male,0,No,Yes,33,No,DSL,Month-to-month,83.02,2739.66,No
CUST01852,Female,1,No,Yes,69,No,No,Two year,46.23,3189.87,No
CUST01853,Male,0,Yes,No,17,Yes,No,Two year,47.93,814.81,No
CUST01854,Female,0,No,No,18,Yes,Fiber optic,One year,81.02,1458.36,No
CUST01855,Female,0,Yes,Yes,39,Yes,DSL,One year,60.69,2366.91,No
CUST01856,Male,0,No,Yes,16,No,DSL,Month-to-month,64.13,1026.08,Yes
CUST01857,Male,0,Yes,No,59,Yes,No,One year,26.06,1537.54,No
CUST01858,Male,0,Yes,No,41,Yes,No,One year,33.87,1388.6699999999998,No
CUST01859,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,59.34,4213.14,No
CUST01860,Female,0,No,No,64,Yes,No,One year,89.97,5758.08,Yes
CUST01861,Female,0,Yes,No,52,Yes,Fiber optic,One year,24.8,1289.6000000000001,No
CUST01862,Male,0,Yes,Yes,6,Yes,DSL,Two year,53.46,320.76,No
CUST01863,Female,0,Yes,Yes,4,No,No,Two year,89.51,358.04,No
CUST01864,Female,1,Yes,No,23,No,DSL,Two year,99.21,2281.83,Yes
CUST01865,Female,0,No,No,27,No,DSL,One year,39.02,,No
CUST01866,Female,0,No,Yes,61,Yes,Fiber optic,Month-to-month,93.15,5682.150000000001,No
CUST01867,Male,0,No,No,16,No,DSL,Two year,115.54,1848.64,No
CUST01868,Male,0,No,Yes,19,No,Fiber optic,One year,110.68,2102.92,No
CUST01869,Female,0,Yes,Yes,2,Yes,Fiber optic,Two year,98.94,197.88,Yes
CUST01870,Male,0,No,Yes,36,No,DSL,Month-to-month,91.23,3284.28,No
CUST01871,Male,0,Yes,Yes,14,Yes,DSL,Month-to-month,43.51,609.14,No
CUST01872,Male,0,No,No,50,No,Fiber optic,Month-to-month,83.39,4169.5,No
CUST01873,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,84.33,3963.5099999999998,Yes
CUST01874,Female,0,No,Yes,7,Yes,DSL,Month-to-month,60.68,424.76,Yes
CUST01875,Female,0,Yes,No,12,No,Fiber optic,Month-to-month,69.3,831.5999999999999,No
CUST01876,Male,0,No,No,47,Yes,Fiber optic,One year,89.4,4201.8,No
CUST01877,Female,0,No,No,2,No,No,Two year,115.21,230.42,No
CUST01878,Female,0,No,No,64,Yes,No,Month-to-month,49.53,3169.92,No
CUST01879,Male,0,Yes,Yes,30,No,No,Two year,44.64,1339.2,No
CUST01880,Female,0,No,No,25,No,No,Two year,80.18,2004.5000000000002,No
CUST01881,Female,0,No,Yes,55,Yes,No,One year,33.08,1819.3999999999999,No
CUST01882,Male,0,Yes,Yes,33,No,Fiber optic,Month-to-month,78.25,2582.25,No
CUST01883,Male,0,Yes,No,8,No,Fiber optic,Month-to-month,28.89,231.12,Yes
CUST01884,Male,0,No,Yes,61,No,No,One year,69.06,4212.66,No
CUST01885,Female,1,No,No,12,Yes,DSL,One year,82.04,984.48,No
CUST01886,Female,0,No,No,68,Yes,No,One year,27.01,1836.68,Yes
CUST01887,Female,0,Yes,Yes,40,No,DSL,One year,40.7,1628.0,Yes
CUST01888,Male,0,Yes,No,0,No,Fiber optic,One year,53.54,0.0,No
CUST01889,Male,0,Yes,Yes,46,Yes,DSL,Two year,56.86,2615.56,No
CUST01890,Female,0,No,Yes,3,Yes,Fiber optic,One year,87.61,262.83,No
CUST01891,Female,1,Yes,No,62,No,DSL,Month-to-month,72.9,4519.8,No
CUST01892,Male,1,No,No,51,Yes,Fiber optic,Month-to-month,58.21,2968.71,No
CUST01893,Male,0,Yes,No,9,Yes,Fiber optic,One year,65.07,585.6299999999999,Yes
CUST01894,Male,1,Yes,Yes,27,No,No,One year,21.3,575.1,Yes
CUST01895,Male,1,Yes,No,5,Yes,Fiber optic,One year,97.05,485.25,Yes
CUST01896,Female,0,No,Yes,26,Yes,No,One year,24.1,626.6,No
CUST01897,Male,0,No,Yes,11,Yes,No,One year,102.93,1132.23,No
CUST01898,Female,0,No,No,61,No,No,Month-to-month,74.1,4520.099999999999,No
CUST01899,Female,0,No,No,51,Yes,DSL,Two year,72.78,,No
CUST01900,Female,0,Yes,No,47,No,DSL,One year,90.46,4251.62,No
CUST01901,Male,0,No,Yes,66,Yes,Fiber optic,One year,105.96,6993.36,Yes
CUST01902,Male,1,Yes,No,45,Yes,No,One year,114.26,5141.7,No
CUST01903,Male,0,No,Yes,14,No,No,Month-to-month,74.34,1040.76,No
CUST01904,Male,0,No,No,70,No,Fiber optic,Month-to-month,35.07,2454.9,No
CUST01905,Female,0,Yes,No,35,No,No,Two year,107.86,3775.1,No
CUST01906,Male,1,Yes,Yes,13,No,Fiber optic,Two year,24.07,312.91,No
CUST01907,Male,1,No,Yes,2,Yes,No,Two year,100.73,201.46,No
CUST01908,Female,0,No,No,66,No,DSL,Two year,88.04,5810.64,Yes
CUST01909,Male,0,Yes,No,18,No,Fiber optic,Month-to-month,110.47,1988.46,No
CUST01910,Female,0,Yes,No,53,No,Fiber optic,Two year,109.75,5816.75,Yes
CUST01911,Female,0,Yes,No,68,Yes,DSL,One year,25.32,1721.76,No
CUST01912,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,80.94,728.46,No
CUST01913,Female,0,Yes,Yes,32,No,DSL,Month-to-month,32.47,1039.04,No
CUST01914,Female,0,No,Yes,12,No,No,Month-to-month,27.85,334.20000000000005,No
CUST01915,Female,0,No,Yes,50,No,DSL,One year,64.83,3241.5,Yes
CUST01916,Female,0,No,Yes,31,No,DSL,Month-to-month,29.76,922.5600000000001,No
CUST01917,Female,0,No,No,23,Yes,Fiber optic,One year,92.79,2134.17,No
CUST01918,Male,0,Yes,Yes,34,No,No,Two year,116.89,3974.26,No
CUST01919,Male,0,Yes,Yes,69,Yes,DSL,Month-to-month,76.96,5310.24,No
CUST01920,Male,0,Yes,Yes,39,No,No,One year,43.52,1697.2800000000002,Yes
CUST01921,Male,0,No,No,53,No,DSL,Month-to-month,104.32,5528.96,No
CUST01922,Female,0,Yes,Yes,43,Yes,Fiber optic,Two year,105.31,4528.33,No
CUST01923,Male,0,Yes,No,61,No,DSL,Month-to-month,93.28,5690.08,No
CUST01924,Female,0,No,Yes,67,No,DSL,Two year,81.51,5461.17,No
CUST01925,Male,0,No,No,32,No,No,Month-to-month,106.78,3416.96,Yes
CUST01926,Male,0,No,Yes,55,No,DSL,One year,36.33,1998.1499999999999,No
CUST01927,Male,0,Yes,No,35,Yes,Fiber optic,Two year,113.16,3960.6,Yes
CUST01928,Female,1,Yes,Yes,53,No,Fiber optic,Month-to-month,114.72,6080.16,No
CUST01929,Male,0,No,No,18,No,DSL,Two year,107.2,1929.6000000000001,No
CUST01930,Female,0,No,No,42,Yes,DSL,Two year,45.07,,Yes
CUST01931,Female,1,Yes,Yes,11,No,No,One year,105.82,1164.02,No
CUST01932,Male,0,No,No,10,Yes,No,One year,69.76,697.6,Yes
CUST01933,Male,0,Yes,No,69,No,Fiber optic,One year,79.49,5484.8099999999995,No
CUST01934,Male,0,No,Yes,11,No,No,One year,104.06,1144.66,No
CUST01935,Female,0,No,Yes,40,No,DSL,Two year,22.96,918.4000000000001,No
CUST01936,Male,0,No,No,24,Yes,Fiber optic,Two year,56.29,1350.96,No
CUST01937,Female,0,Yes,Yes,2,Yes,No,Month-to-month,101.57,203.14,No
CUST01938,Female,1,Yes,Yes,2,No,Fiber optic,Month-to-month,101.4,202.8,Yes
CUST01939,Male,1,No,Yes,27,Yes,DSL,Month-to-month,104.87,2831.4900000000002,No
CUST01940,Male,0,Yes,No,22,No,No,One year,36.92,812.24,Yes
CUST01941,Female,0,No,No,47,Yes,DSL,Two year,90.59,4257.7300000000005,No
CUST01942,Female,0,No,No,66,No,DSL,Two year,34.65,2286.9,No
CUST01943,Female,1,Yes,No,41,Yes,Fiber optic,Month-to-month,98.51,4038.9100000000003,No
CUST01944,Male,1,Yes,No,39,No,Fiber optic,Month-to-month,44.51,1735.8899999999999,Yes
CUST01945,Female,0,Yes,No,5,Yes,Fiber optic,Two year,93.78,468.9,Yes
CUST01946,Male,0,Yes,No,19,Yes,No,One year,65.5,1244.5,Yes
CUST01947,Female,0,No,Yes,10,Yes,No,Month-to-month,118.63,1186.3,No
CUST01948,Female,0,Yes,No,26,Yes,Fiber optic,Month-to-month,77.99,2027.7399999999998,Yes
CUST01949,Male,0,Yes,No,20,No,No,Two year,83.26,1665.2,No
CUST01950,Female,0,No,Yes,12,No,No,Two year,56.82,681.84,No
CUST01951,Male,0,No,Yes,34,Yes,Fiber optic,Month-to-month,93.45,3177.3,No
CUST01952,Male,0,No,Yes,46,No,DSL,Month-to-month,69.49,3196.54,No
CUST01953,Female,0,No,No,27,Yes,No,One year,21.81,588.87,No
CUST01954,Male,1,Yes,Yes,20,No,No,One year,80.86,1617.2,No
CUST01955,Male,0,Yes,No,17,Yes,DSL,One year,103.05,1751.85,No
CUST01956,Female,0,No,No,30,No,DSL,One year,43.68,1310.4,No
CUST01957,Male,0,No,No,59,No,DSL,Month-to-month,42.11,,Yes
CUST01958,Male,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,80.89,2912.04,No
CUST01959,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,101.8,2036.0,No
CUST01960,Female,0,Yes,No,13,Yes,Fiber optic,One year,44.96,584.48,Yes
CUST01961,Male,0,Yes,No,59,Yes,DSL,Month-to-month,113.23,6680.570000000001,No
CUST01962,Female,0,Yes,No,22,Yes,DSL,Two year,112.74,2480.2799999999997,Yes
CUST01963,Female,0,No,Yes,28,No,Fiber optic,One year,40.05,1121.3999999999999,No
CUST01964,Male,0,No,No,46,Yes,Fiber optic,Two year,46.38,2133.48,No
CUST01965,Male,0,No,Yes,29,No,DSL,One year,90.06,2611.7400000000002,Yes
CUST01966,Male,0,No,No,37,Yes,DSL,Month-to-month,115.17,4261.29,No
CUST01967,Female,0,Yes,Yes,26,No,DSL,One year,90.99,2365.74,No
CUST01968,Male,0,No,No,14,No,No,Two year,64.49,902.8599999999999,No
CUST01969,Male,0,Yes,Yes,58,Yes,DSL,One year,36.9,2140.2,No
CUST01970,Male,0,Yes,Yes,2,Yes,Fiber optic,Two year,66.1,132.2,Yes
CUST01971,Male,0,Yes,Yes,9,No,No,Month-to-month,80.68,726.1200000000001,No
CUST01972,Male,0,Yes,Yes,16,No,Fiber optic,Two year,53.1,849.6,No
CUST01973,Female,0,Yes,Yes,10,Yes,No,Month-to-month,71.03,710.3,No
CUST01974,Female,0,Yes,Yes,47,No,No,Two year,33.02,1551.94,No
CUST01975,Male,0,Yes,No,4,No,Fiber optic,Month-to-month,65.22,260.88,Yes
CUST01976,Male,1,No,No,68,No,No,Two year,29.08,1977.4399999999998,No
CUST01977,Male,0,Yes,No,63,No,Fiber optic,Month-to-month,24.91,1569.33,No
CUST01978,Male,0,No,No,13,No,DSL,Month-to-month,105.72,1374.36,No
CUST01979,Female,0,No,Yes,49,No,No,Month-to-month,40.51,1984.99,No
CUST01980,Male,0,Yes,No,25,Yes,Fiber optic,Two year,77.52,1938.0,Yes
CUST01981,Female,0,Yes,Yes,71,Yes,No,Two year,34.9,2477.9,No
CUST01982,Female,0,No,Yes,68,Yes,Fiber optic,Month-to-month,46.25,3145.0,Yes
CUST01983,Male,1,No,Yes,6,Yes,DSL,One year,56.13,336.78000000000003,No
CUST01984,Female,0,No,No,15,No,DSL,Month-to-month,34.37,515.55,No
CUST01985,Female,0,No,Yes,54,Yes,No,One year,24.6,1328.4,Yes
CUST01986,Female,0,Yes,No,55,No,No,Month-to-month,107.72,5924.6,Yes
CUST01987,Female,0,Yes,No,3,No,Fiber optic,Two year,21.18,63.54,No
CUST01988,Male,0,Yes,No,47,Yes,Fiber optic,One year,26.13,1228.11,No
CUST01989,Male,0,No,No,16,Yes,No,Two year,100.51,1608.16,No
CUST01990,Female,0,Yes,No,35,No,Fiber optic,One year,48.2,1687.0,No
CUST01991,Male,0,No,Yes,69,Yes,Fiber optic,One year,92.28,6367.32,No
CUST01992,Male,1,Yes,Yes,37,Yes,Fiber optic,One year,34.62,1280.9399999999998,No
CUST01993,Male,1,No,No,61,No,No,One year,43.73,2667.5299999999997,No
CUST01994,Male,0,Yes,Yes,47,No,DSL,Two year,77.28,3632.16,No
CUST01995,Male,0,Yes,No,9,No,DSL,One year,118.86,1069.74,Yes
CUST01996,Female,1,No,Yes,35,No,Fiber optic,Month-to-month,27.34,956.9,Yes
CUST01997,Male,1,No,Yes,28,No,No,Month-to-month,60.06,1681.68,No
CUST01998,Male,0,No,Yes,3,No,Fiber optic,One year,24.31,72.92999999999999,No
CUST01999,Male,0,No,Yes,43,Yes,DSL,Two year,39.92,,No
CUST02000,Male,0,No,Yes,55,Yes,Fiber optic,Two year,110.75,6091.25,Yes
CUST02001,Female,0,Yes,Yes,41,Yes,DSL,One year,29.65,1215.6499999999999,Yes
CUST02002,Female,1,No,Yes,12,No,No,Two year,105.69,1268.28,Yes
CUST02003,Female,0,Yes,Yes,45,No,Fiber optic,Two year,37.78,1700.1000000000001,Yes
CUST02004,Female,1,Yes,Yes,32,Yes,No,Two year,106.18,3397.76,No
CUST02005,Male,0,Yes,Yes,20,Yes,Fiber optic,One year,73.8,1476.0,No
CUST02006,Female,1,Yes,Yes,56,Yes,Fiber optic,Month-to-month,107.82,6037.92,No
CUST02007,Male,0,Yes,Yes,68,No,Fiber optic,Month-to-month,35.17,2391.56,No
CUST02008,Male,0,No,Yes,69,Yes,Fiber optic,Month-to-month,96.2,6637.8,No
CUST02009,Male,0,No,No,66,Yes,Fiber optic,Month-to-month,88.07,5812.62,Yes
CUST02010,Male,0,Yes,Yes,47,Yes,No,Month-to-month,74.29,3491.63,No
CUST02011,Male,0,Yes,Yes,32,No,No,Two year,101.06,3233.92,No
CUST02012,Female,1,No,Yes,35,Yes,DSL,Two year,84.83,2969.0499999999997,Yes
CUST02013,Female,0,No,Yes,32,Yes,Fiber optic,Two year,107.7,3446.4,No
CUST02014,Female,1,Yes,Yes,30,No,DSL,One year,58.11,1743.3,No
CUST02015,Female,1,No,Yes,20,No,No,Two year,78.99,,Yes
CUST02016,Male,0,No,No,26,No,DSL,Month-to-month,107.06,2783.56,Yes
CUST02017,Female,0,No,No,71,No,No,Two year,41.48,2945.08,No
CUST02018,Male,0,Yes,No,61,No,Fiber optic,Month-to-month,68.57,4182.7699999999995,Yes
CUST02019,Female,0,No,Yes,25,Yes,DSL,Two year,116.07,2901.75,Yes
CUST02020,Male,0,Yes,Yes,65,Yes,DSL,Month-to-month,67.36,4378.4,No
CUST02021,Male,0,Yes,Yes,11,No,DSL,Two year,45.28,498.08000000000004,No
CUST02022,Female,0,Yes,No,21,No,DSL,Month-to-month,55.11,1157.31,No
CUST02023,Male,0,Yes,Yes,16,No,Fiber optic,Month-to-month,108.51,1736.16,No
CUST02024,Male,0,Yes,Yes,6,No,No,One year,115.49,692.9399999999999,No
CUST02025,Female,0,No,No,67,Yes,No,Two year,115.01,7705.67,No
CUST02026,Male,1,Yes,No,36,Yes,Fiber optic,Month-to-month,89.89,3236.04,No
CUST02027,Female,0,Yes,Yes,37,No,No,Two year,70.96,2625.52,No
CUST02028,Female,1,Yes,Yes,10,No,DSL,Month-to-month,38.27,382.70000000000005,Yes
CUST02029,Female,0,No,Yes,0,No,Fiber optic,One year,32.32,0.0,No
CUST02030,Male,0,No,Yes,24,No,No,One year,25.98,623.52,No
CUST02031,Male,0,No,No,41,Yes,Fiber optic,One year,21.77,,No
CUST02032,Male,0,No,Yes,51,No,Fiber optic,One year,107.81,5498.31,No
CUST02033,Female,0,No,Yes,23,No,No,Month-to-month,100.91,2320.93,No
CUST02034,Male,0,No,No,52,Yes,No,Two year,76.78,3992.56,No
CUST02035,Female,0,No,Yes,55,No,Fiber optic,One year,119.87,6592.85,Yes
CUST02036,Female,0,Yes,Yes,62,Yes,Fiber optic,One year,115.31,7149.22,No
CUST02037,Male,0,Yes,No,7,No,No,One year,85.51,598.57,No
CUST02038,Female,0,No,No,58,No,Fiber optic,Two year,66.46,3854.68,No
CUST02039,Male,0,Yes,Yes,44,Yes,No,Month-to-month,35.22,,Yes
CUST02040,Male,0,Yes,No,26,No,Fiber optic,Month-to-month,71.56,1860.56,No
CUST02041,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,35.77,1824.2700000000002,No
CUST02042,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,59.85,1017.45,Yes
CUST02043,Male,0,Yes,No,15,Yes,No,Two year,114.26,1713.9,No
CUST02044,Female,1,No,Yes,65,No,DSL,Two year,54.2,3523.0,Yes
CUST02045,Female,0,Yes,Yes,4,No,No,Two year,35.28,141.12,No
CUST02046,Female,0,No,Yes,2,Yes,Fiber optic,One year,78.24,156.48,No
CUST02047,Male,0,No,Yes,69,No,DSL,Two year,80.24,5536.5599999999995,Yes
CUST02048,Male,0,Yes,No,6,No,DSL,Month-to-month,39.38,236.28000000000003,Yes
CUST02049,Male,0,Yes,Yes,49,No,Fiber optic,Two year,39.66,1943.34,No
CUST02050,Female,0,Yes,Yes,13,Yes,No,One year,118.95,1546.3500000000001,No
CUST02051,Male,0,No,Yes,37,Yes,DSL,Month-to-month,44.33,1640.21,No
CUST02052,Female,0,No,Yes,46,No,DSL,Two year,103.82,4775.719999999999,No
CUST02053,Female,0,No,No,32,Yes,No,Month-to-month,67.03,2144.96,No
CUST02054,Male,0,Yes,No,42,No,No,Month-to-month,63.5,2667.0,No
CUST02055,Male,0,Yes,No,28,No,DSL,Two year,49.5,1386.0,No
CUST02056,Female,0,No,Yes,56,No,No,Two year,97.38,5453.28,No
CUST02057,Male,0,Yes,No,4,Yes,DSL,One year,108.07,432.28,No
CUST02058,Female,0,Yes,No,59,Yes,Fiber optic,Two year,46.11,,Yes
CUST02059,Male,0,No,Yes,69,No,No,Two year,29.51,2036.19,No
CUST02060,Male,0,No,No,1,Yes,DSL,Two year,33.69,33.69,No
CUST02061,Female,0,Yes,Yes,69,No,No,Month-to-month,99.28,6850.32,No
CUST02062,Male,0,No,No,42,Yes,No,One year,63.58,2670.36,No
CUST02063,Female,0,Yes,No,3,Yes,DSL,Month-to-month,33.19,99.57,Yes
CUST02064,Male,0,No,No,55,Yes,Fiber optic,Two year,54.03,2971.65,No
CUST02065,Female,0,No,No,58,No,DSL,One year,71.42,4142.36,No
CUST02066,Female,0,No,Yes,8,No,No,Two year,105.21,841.68,No
CUST02067,Male,0,Yes,Yes,2,No,DSL,Month-to-month,84.17,168.34,No
CUST02068,Female,0,Yes,No,47,Yes,No,Month-to-month,37.6,1767.2,Yes
CUST02069,Male,1,No,Yes,42,No,DSL,Two year,35.87,1506.54,No
CUST02070,Male,0,No,No,0,No,Fiber optic,One year,61.23,0.0,No
CUST02071,Male,0,No,No,56,No,Fiber optic,Month-to-month,27.52,1541.12,No
CUST02072,Female,0,Yes,No,52,No,Fiber optic,Two year,95.56,4969.12,No
CUST02073,Female,1,No,No,15,Yes,Fiber optic,Two year,60.15,902.25,Yes
CUST02074,Male,1,No,No,50,Yes,DSL,Two year,54.3,2715.0,No
CUST02075,Male,0,No,No,54,No,Fiber optic,One year,70.91,3829.14,No
CUST02076,Female,0,No,Yes,0,Yes,DSL,Two year,90.9,0.0,No
CUST02077,Male,0,Yes,Yes,27,Yes,No,Two year,76.93,2077.11,No
CUST02078,Male,0,Yes,No,52,Yes,No,Month-to-month,100.24,5212.48,No
CUST02079,Female,0,No,Yes,57,Yes,No,Two year,82.94,4727.58,Yes
CUST02080,Male,0,Yes,No,59,Yes,Fiber optic,One year,98.8,5829.2,No
CUST02081,Female,0,Yes,Yes,58,No,Fiber optic,Two year,89.68,5201.4400000000005,No
CUST02082,Male,0,Yes,Yes,21,Yes,Fiber optic,One year,39.31,825.51,No
CUST02083,Female,1,No,Yes,7,No,No,Two year,25.24,176.67999999999998,No
CUST02084,Male,0,Yes,No,48,No,No,Two year,110.34,5296.32,No
CUST02085,Male,0,Yes,Yes,41,No,No,Two year,114.57,4697.37,No
CUST02086,Female,0,Yes,No,26,Yes,No,One year,92.69,2409.94,No
CUST02087,Male,0,No,No,38,Yes,DSL,Month-to-month,92.42,3511.96,Yes
CUST02088,Female,0,No,No,24,Yes,DSL,One year,47.01,1128.24,No
CUST02089,Male,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,74.24,2746.8799999999997,No
CUST02090,Female,1,Yes,Yes,23,No,Fiber optic,One year,119.22,2742.06,Yes
CUST02091,Female,0,No,Yes,23,No,No,Two year,105.61,2429.03,No
CUST02092,Female,0,No,No,59,No,DSL,Two year,50.44,2975.96,No
CUST02093,Female,0,Yes,No,49,Yes,DSL,Month-to-month,50.1,2454.9,Yes
CUST02094,Male,0,Yes,Yes,65,No,Fiber optic,Month-to-month,68.36,4443.4,No
CUST02095,Male,0,No,No,13,No,DSL,One year,60.46,785.98,No
CUST02096,Female,0,No,Yes,52,No,Fiber optic,One year,57.12,2970.24,No
CUST02097,Female,0,Yes,Yes,31,Yes,No,Month-to-month,82.7,2563.7000000000003,Yes
CUST02098,Female,0,No,Yes,47,No,No,Month-to-month,21.15,994.05,No
CUST02099,Male,0,Yes,Yes,38,No,Fiber optic,One year,96.33,3660.54,No
CUST02100,Male,0,Yes,No,39,Yes,No,Month-to-month,94.01,3666.3900000000003,No
CUST02101,Male,0,Yes,Yes,41,No,No,Month-to-month,103.03,4224.2300000000005,No
CUST02102,Male,0,No,Yes,7,Yes,DSL,Month-to-month,104.15,729.0500000000001,No
CUST02103,Female,0,Yes,Yes,25,No,DSL,Month-to-month,76.64,1916.0,No
CUST02104,Female,0,Yes,Yes,11,Yes,DSL,Two year,98.01,1078.1100000000001,Yes
CUST02105,Female,0,No,Yes,42,Yes,DSL,Two year,69.24,2908.08,No
CUST02106,Male,0,No,Yes,50,Yes,DSL,Month-to-month,115.15,5757.5,No
CUST02107,Male,0,Yes,Yes,62,No,Fiber optic,One year,39.07,2422.34,No
CUST02108,Male,1,Yes,No,48,No,Fiber optic,Two year,111.56,5354.88,No
CUST02109,Female,1,No,No,26,Yes,DSL,One year,45.85,1192.1000000000001,No
CUST02110,Female,0,No,No,8,Yes,No,One year,30.27,242.16,No
CUST02111,Male,0,No,No,38,Yes,No,Two year,63.91,2428.58,Yes
CUST02112,Female,0,Yes,Yes,64,Yes,Fiber optic,One year,81.49,5215.36,No
CUST02113,Male,0,Yes,No,70,Yes,Fiber optic,One year,43.1,3017.0,No
CUST02114,Male,0,Yes,No,70,Yes,Fiber optic,Month-to-month,75.58,5290.599999999999,Yes
CUST02115,Female,0,No,No,6,Yes,No,Month-to-month,100.79,604.74,No
CUST02116,Male,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,45.71,3245.41,Yes
CUST02117,Female,0,No,No,66,Yes,No,Two year,78.03,,Yes
CUST02118,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,53.93,485.37,No
CUST02119,Female,0,No,Yes,70,Yes,No,One year,72.98,5108.6,No
CUST02120,Female,0,Yes,No,52,Yes,Fiber optic,One year,86.69,4507.88,No
CUST02121,Female,0,Yes,Yes,56,No,Fiber optic,One year,55.04,3082.24,No
CUST02122,Male,0,No,No,26,Yes,No,One year,119.45,3105.7000000000003,Yes
CUST02123,Male,1,No,Yes,53,No,Fiber optic,One year,76.38,4048.14,No
CUST02124,Female,0,Yes,No,3,No,DSL,Two year,102.45,307.35,No
CUST02125,Female,0,No,No,22,No,No,One year,92.51,2035.22,Yes
CUST02126,Male,0,No,No,47,Yes,Fiber optic,Two year,105.28,4948.16,No
CUST02127,Male,1,Yes,Yes,41,No,No,One year,37.38,1532.5800000000002,No
CUST02128,Male,0,No,No,2,Yes,Fiber optic,Two year,42.26,84.52,Yes
CUST02129,Female,0,Yes,Yes,2,No,DSL,Two year,68.74,137.48,No
CUST02130,Male,0,Yes,Yes,27,Yes,Fiber optic,One year,105.23,2841.21,Yes
CUST02131,Male,0,No,Yes,62,Yes,Fiber optic,One year,39.76,2465.12,Yes
CUST02132,Female,0,No,Yes,30,No,DSL,One year,117.11,,No
CUST02133,Male,0,Yes,No,9,No,No,One year,32.76,294.84,Yes
CUST02134,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,37.51,1800.48,No
CUST02135,Male,0,Yes,No,20,No,Fiber optic,Month-to-month,36.72,734.4,No
CUST02136,Female,1,Yes,Yes,52,Yes,DSL,Two year,78.6,4087.2,Yes
CUST02137,Female,0,Yes,No,53,Yes,No,Two year,111.75,5922.75,No
CUST02138,Female,0,Yes,Yes,56,Yes,No,Month-to-month,45.51,2548.56,No
CUST02139,Female,0,No,Yes,19,No,DSL,Two year,75.3,1430.7,No
CUST02140,Female,0,No,Yes,48,Yes,DSL,One year,37.58,1803.84,No
CUST02141,Female,1,No,No,6,Yes,Fiber optic,Two year,83.11,498.65999999999997,Yes
CUST02142,Female,0,Yes,No,28,Yes,DSL,Two year,32.32,904.96,No
CUST02143,Male,0,No,Yes,47,Yes,DSL,Two year,69.13,3249.1099999999997,No
CUST02144,Male,0,Yes,No,12,No,DSL,Month-to-month,85.52,1026.24,Yes
CUST02145,Female,0,Yes,No,2,No,No,Month-to-month,77.91,155.82,No
CUST02146,Male,0,No,Yes,1,No,DSL,Two year,34.0,34.0,No
CUST02147,Male,0,Yes,Yes,15,No,Fiber optic,One year,36.14,542.1,No
